timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727285669751,1444,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-21,text,true,,3932,675,50,50,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,1443,0,0
1727285669751,2695,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-21,text,true,,34272,677,50,50,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,2312,0,1381
1727285669751,58077,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-21,text,true,,862478,675,50,50,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,1437,0,425
1727285669751,46225,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-21,text,true,,629290,672,50,50,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,1491,0,425
1727285727831,7707,https://eticket.railway.gov.bd/assets/i18n/common/en.json,200,OK,Thread Group 1-21,text,true,,79798,522,50,50,https://eticket.railway.gov.bd/assets/i18n/common/en.json,1527,0,0
1727285735538,966,https://www.google-analytics.com/g/collect?v=2&tid=G-Y4CW6X15DG&gtm=45je49n0v871010812za200&_p=1727283901149&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=0&cid=1072665985.1727271841&ul=en-us&sr=1536x864&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.59%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.59&uamb=0&uam=&uap=Windows&uapv=15.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_s=2&dl=https%3A%2F%2Feticket.railway.gov.bd%2F&dt=Home%20%7C%20Bangladesh%20Railway%20E-ticketing%20Service&sid=1727283520&sct=2&seg=1&en=page_view&_ee=1&ep.cookieFlags=SameSite%3DNone%3B%20Secure&_et=108&tfd=7180,204,No Content,Thread Group 1-21,text,true,,368,1047,50,50,https://www.google-analytics.com/g/collect,0,0,782
1727285736506,3223,https://railspaapi.shohoz.com/v1.0/web/handshake,204,No Content,Thread Group 1-21,text,true,,238,418,50,50,https://railspaapi.shohoz.com/v1.0/web/handshake,0,0,2024
1727285739729,168,https://www.google-analytics.com/j/collect?v=1&_v=j101&a=1584902185&t=pageview&_s=1&dl=https%3A%2F%2Feticket.railway.gov.bd%2F&ul=en-us&de=UTF-8&dt=Home%20%7C%20Bangladesh%20Railway%20E-ticketing%20Service&sd=24-bit&sr=1536x864&vp=1519x695&je=0&_u=QACAAUABAAAAACAAI~&jid=1734629181&gjid=153431648&cid=1072665985.1727271841&tid=UA-232151598-2&_gid=590159869.1727271847&_r=1&gtm=457e49n0z8871010812za200zb871010812&gcd=13l3l3l3l1l1&dma=0&tag_exp=0&jsscut=1&z=359719417,200,OK,Thread Group 1-21,text,true,,440,887,50,50,https://www.google-analytics.com/j/collect,168,0,0
1727285739897,246,https://railspaapi.shohoz.com/v1.0/web/handshake,200,OK,Thread Group 1-21,text,true,,334,1840,50,50,https://railspaapi.shohoz.com/v1.0/web/handshake,245,0,0
1727285656553,83584,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-21,,true,,1854730,9395,50,50,null,15136,6,4158
1727285656450,90825,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-16,text,true,,1773552,4681,49,49,https://eticket.railway.gov.bd/,2065,0,262
1727285656450,2065,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-16,text,true,,10899,648,49,49,https://eticket.railway.gov.bd/,2065,0,262
